created_at,entry_id,field1,field2,field3,field4,latitude,longitude,elevation,status
2025-06-06T03:27:44+07:00,2773,24.0,92.2,406.17,0.0,,,,
2025-06-06T03:32:45+07:00,2774,24.0,92.0,406.02,0.0,,,,
2025-06-06T03:37:49+07:00,2775,23.9,91.4,406.01,0.0,,,,
2025-06-06T03:42:48+07:00,2776,23.8,91.7,406.00,0.0,,,,
2025-06-06T03:47:49+07:00,2777,23.8,93.0,406.00,0.0,,,,
2025-06-06T03:52:50+07:00,2778,23.8,93.7,406.05,0.0,,,,
2025-06-06T03:57:51+07:00,2779,23.8,94.0,406.27,0.0,,,,
2025-06-06T04:02:52+07:00,2780,23.7,93.5,406.49,0.0,,,,
2025-06-06T04:07:53+07:00,2781,23.7,94.1,406.40,0.0,,,,
2025-06-06T04:12:54+07:00,2782,23.7,95.0,406.44,0.0,,,,
2025-06-06T04:17:55+07:00,2783,23.6,94.5,406.64,0.0,,,,
2025-06-06T04:22:56+07:00,2784,23.6,95.1,406.65,0.0,,,,
2025-06-06T04:27:57+07:00,2785,23.5,95.4,406.98,0.0,,,,
2025-06-06T04:32:58+07:00,2786,23.5,95.6,407.58,0.0,,,,
2025-06-06T04:37:59+07:00,2787,23.5,95.4,407.34,0.0,,,,
2025-06-06T04:43:00+07:00,2788,23.6,95.1,407.29,0.0,,,,
2025-06-06T04:48:01+07:00,2789,23.5,94.9,407.24,0.0,,,,
2025-06-06T04:53:02+07:00,2790,23.5,94.6,407.05,0.0,,,,
2025-06-06T04:58:03+07:00,2791,23.4,93.4,406.60,0.0,,,,
2025-06-06T05:03:04+07:00,2792,23.3,93.1,406.70,0.0,,,,
2025-06-06T05:08:05+07:00,2793,23.3,93.2,407.01,0.0,,,,
2025-06-06T05:13:08+07:00,2794,23.4,92.0,406.40,0.0,,,,
2025-06-06T05:18:07+07:00,2795,23.3,91.7,406.01,0.0,,,,
2025-06-06T05:23:08+07:00,2796,23.4,91.7,406.16,0.0,,,,
2025-06-06T05:28:09+07:00,2797,23.3,91.5,406.22,0.0,,,,
2025-06-06T05:33:10+07:00,2798,23.3,92.6,406.44,0.0,,,,
2025-06-06T05:38:10+07:00,2799,23.2,92.3,406.25,0.0,,,,
2025-06-06T05:43:11+07:00,2800,23.1,93.1,406.43,0.0,,,,
2025-06-06T05:48:12+07:00,2801,23.1,93.1,407.20,0.0,,,,
2025-06-06T05:53:13+07:00,2802,23.1,94.0,407.01,0.0,,,,
2025-06-06T05:58:14+07:00,2803,23.0,94.1,406.74,0.0,,,,
2025-06-06T06:03:15+07:00,2804,23.0,94.5,406.65,0.0,,,,
2025-06-06T06:08:16+07:00,2805,23.0,94.2,407.27,0.0,,,,
2025-06-06T06:13:17+07:00,2806,23.0,94.5,407.64,0.0,,,,
2025-06-06T06:18:18+07:00,2807,23.0,94.1,407.54,0.0,,,,
2025-06-06T06:23:19+07:00,2808,23.2,94.3,407.04,0.0,,,,
2025-06-06T06:28:20+07:00,2809,23.3,93.1,406.90,0.0,,,,
2025-06-06T06:33:21+07:00,2810,23.2,93.0,406.73,0.0,,,,
2025-06-06T06:38:22+07:00,2811,23.4,92.6,406.89,0.0,,,,
2025-06-06T06:43:23+07:00,2812,24.3,89.3,406.96,0.0,,,,
2025-06-06T06:48:24+07:00,2813,25.6,83.0,406.81,0.0,,,,
2025-06-06T06:53:25+07:00,2814,26.3,79.5,406.49,0.0,,,,
2025-06-06T06:58:26+07:00,2815,27.2,76.7,406.67,0.0,,,,
2025-06-06T07:03:26+07:00,2816,27.3,75.4,406.50,0.0,,,,
2025-06-06T07:08:28+07:00,2817,26.9,76.5,406.46,0.0,,,,
2025-06-06T07:13:28+07:00,2818,28.1,73.9,406.70,0.0,,,,
2025-06-06T07:18:30+07:00,2819,28.9,71.0,406.48,0.0,,,,
2025-06-06T07:23:31+07:00,2820,29.5,69.4,406.87,0.0,,,,
2025-06-06T07:28:31+07:00,2821,30.4,66.9,406.61,0.0,,,,
2025-06-06T07:33:32+07:00,2822,30.5,65.3,406.33,0.0,,,,
2025-06-06T07:38:34+07:00,2823,31.7,62.3,406.28,0.0,,,,
2025-06-06T07:43:35+07:00,2824,32.4,58.6,406.22,0.0,,,,
2025-06-06T07:48:36+07:00,2825,31.7,60.9,406.14,0.0,,,,
2025-06-06T07:53:37+07:00,2826,32.0,60.2,406.26,0.0,,,,
2025-06-06T07:58:38+07:00,2827,32.5,59.4,406.27,0.0,,,,
2025-06-06T08:03:39+07:00,2828,33.6,56.4,406.15,0.0,,,,
2025-06-06T08:08:40+07:00,2829,34.0,56.0,406.10,0.0,,,,
2025-06-06T08:13:41+07:00,2830,34.2,56.4,406.00,0.0,,,,
2025-06-06T08:18:42+07:00,2831,33.8,54.7,406.03,0.0,,,,
2025-06-06T08:23:43+07:00,2832,35.1,53.1,406.09,0.0,,,,
2025-06-06T08:28:44+07:00,2833,36.6,48.6,405.87,0.0,,,,
2025-06-06T08:33:45+07:00,2834,37.7,46.6,405.42,0.0,,,,
2025-06-06T08:38:46+07:00,2835,38.2,46.5,405.32,0.0,,,,
2025-06-06T08:43:47+07:00,2836,39.4,43.5,405.25,0.0,,,,
2025-06-06T08:48:48+07:00,2837,38.3,43.9,405.21,0.0,,,,
2025-06-06T08:53:49+07:00,2838,38.8,42.1,404.96,0.0,,,,
2025-06-06T08:58:50+07:00,2839,37.1,46.0,405.18,0.0,,,,
2025-06-06T09:03:51+07:00,2840,37.9,45.6,405.39,0.0,,,,
2025-06-06T09:08:52+07:00,2841,39.2,42.5,405.31,0.0,,,,
2025-06-06T09:13:54+07:00,2842,39.9,40.3,405.13,0.0,,,,
2025-06-06T09:18:54+07:00,2843,38.0,44.8,405.80,0.0,,,,
2025-06-06T09:23:55+07:00,2844,34.7,51.8,405.63,0.0,,,,
2025-06-06T09:28:56+07:00,2845,36.1,47.5,404.80,0.0,,,,
2025-06-06T09:33:57+07:00,2846,34.3,51.1,404.90,0.0,,,,
2025-06-06T09:38:58+07:00,2847,34.1,50.0,404.56,0.0,,,,
2025-06-06T09:43:59+07:00,2848,34.2,50.3,404.60,0.0,,,,
2025-06-06T09:49:00+07:00,2849,34.4,50.2,404.62,0.0,,,,
2025-06-06T09:54:01+07:00,2850,35.7,46.9,404.55,0.0,,,,
2025-06-06T09:59:02+07:00,2851,35.1,48.3,404.70,0.0,,,,
2025-06-06T10:04:03+07:00,2852,35.7,47.5,404.79,0.0,,,,
2025-06-06T10:09:04+07:00,2853,35.7,46.2,404.56,0.0,,,,
2025-06-06T10:14:05+07:00,2854,35.8,48.3,405.09,0.0,,,,
2025-06-06T10:19:07+07:00,2855,36.0,46.8,404.85,0.0,,,,
2025-06-06T10:24:08+07:00,2856,36.0,46.4,404.85,0.0,,,,
2025-06-06T10:29:09+07:00,2857,35.3,48.3,405.09,0.0,,,,
2025-06-06T10:34:10+07:00,2858,34.5,49.0,404.84,0.0,,,,
2025-06-06T10:39:11+07:00,2859,34.5,48.0,404.65,0.0,,,,
2025-06-06T10:44:12+07:00,2860,33.3,50.6,404.81,0.0,,,,
2025-06-06T10:49:13+07:00,2861,33.6,50.2,404.76,0.0,,,,
2025-06-06T10:54:14+07:00,2862,34.9,47.9,404.82,0.0,,,,
2025-06-06T10:59:15+07:00,2863,34.6,48.4,404.91,0.0,,,,
2025-06-06T11:04:16+07:00,2864,33.4,50.7,404.71,0.0,,,,
2025-06-06T11:09:17+07:00,2865,33.9,49.6,404.63,0.0,,,,
2025-06-06T11:14:18+07:00,2866,35.3,47.0,404.64,0.0,,,,
2025-06-06T11:19:19+07:00,2867,34.8,47.6,404.68,0.0,,,,
2025-06-06T11:24:20+07:00,2868,35.6,44.9,404.50,0.0,,,,
2025-06-06T11:29:21+07:00,2869,36.5,43.5,404.49,0.0,,,,
2025-06-06T11:34:22+07:00,2870,37.6,41.4,404.41,0.0,,,,
2025-06-06T11:39:22+07:00,2871,37.2,44.1,404.46,0.0,,,,
2025-06-06T11:44:23+07:00,2872,36.0,45.5,404.62,0.0,,,,
2025-06-06T11:49:24+07:00,2873,35.7,46.9,404.59,0.0,,,,
2025-06-06T11:54:25+07:00,2874,35.5,45.4,404.63,0.0,,,,
2025-06-06T11:59:26+07:00,2875,35.9,45.4,404.64,0.0,,,,
2025-06-06T12:04:27+07:00,2876,36.4,43.4,404.31,0.0,,,,
2025-06-06T12:09:28+07:00,2877,35.2,45.7,404.36,0.0,,,,
2025-06-06T12:14:29+07:00,2878,34.9,47.4,404.89,1.7,,,,
2025-06-06T12:19:30+07:00,2879,35.9,45.2,404.35,0.0,,,,
2025-06-06T12:24:31+07:00,2880,35.6,45.1,404.31,0.0,,,,
2025-06-06T12:29:32+07:00,2881,34.7,47.9,404.38,0.0,,,,
2025-06-06T12:34:33+07:00,2882,33.7,52.3,404.81,0.0,,,,
2025-06-06T12:39:34+07:00,2883,33.6,52.2,404.74,0.0,,,,
2025-06-06T12:44:35+07:00,2884,33.5,52.6,404.95,0.0,,,,
2025-06-06T12:49:36+07:00,2885,33.5,52.0,404.76,0.0,,,,
2025-06-06T12:54:37+07:00,2886,32.9,52.0,404.88,0.0,,,,
2025-06-06T12:59:38+07:00,2887,32.6,53.1,404.83,0.0,,,,
2025-06-06T13:04:41+07:00,2888,32.7,52.5,404.74,0.0,,,,
2025-06-06T13:09:39+07:00,2889,32.7,52.3,404.81,0.0,,,,
2025-06-06T13:14:40+07:00,2890,32.5,53.6,404.94,0.0,,,,
2025-06-06T13:19:41+07:00,2891,32.7,54.9,405.31,0.0,,,,
2025-06-06T13:24:42+07:00,2892,31.9,54.8,404.92,0.0,,,,
2025-06-06T13:29:43+07:00,2893,31.4,57.3,405.00,0.0,,,,
2025-06-06T13:34:44+07:00,2894,31.1,57.4,404.80,0.0,,,,
2025-06-06T13:39:45+07:00,2895,30.8,58.0,404.66,0.0,,,,
2025-06-06T13:44:46+07:00,2896,30.2,63.3,405.50,1.5,,,,
2025-06-06T13:49:47+07:00,2897,29.3,67.8,406.09,0.0,,,,
2025-06-06T13:54:48+07:00,2898,29.1,68.8,406.17,0.0,,,,
2025-06-06T13:59:49+07:00,2899,28.5,68.0,406.25,1.5,,,,
2025-06-06T14:04:50+07:00,2900,23.7,98.7,408.43,2.1,,,,
2025-06-06T14:09:51+07:00,2901,22.6,100.0,407.77,1.7,,,,
2025-06-06T14:14:52+07:00,2902,22.4,100.0,407.29,0.0,,,,
2025-06-06T14:19:53+07:00,2903,23.0,100.0,407.63,0.0,,,,
2025-06-06T14:24:54+07:00,2904,23.3,100.0,407.33,0.0,,,,
2025-06-06T14:29:55+07:00,2905,23.3,100.0,407.37,0.0,,,,
2025-06-06T14:34:56+07:00,2906,23.7,100.0,407.44,0.0,,,,
2025-06-06T14:39:57+07:00,2907,23.9,100.0,407.34,0.0,,,,
2025-06-06T14:44:58+07:00,2908,24.0,100.0,407.71,0.0,,,,
2025-06-06T14:49:59+07:00,2909,24.2,100.0,407.74,0.0,,,,
2025-06-06T14:55:00+07:00,2910,24.4,99.4,407.91,0.0,,,,
2025-06-06T15:00:01+07:00,2911,24.9,100.0,407.68,0.0,,,,
2025-06-06T15:05:02+07:00,2912,25.4,97.5,407.79,0.0,,,,
2025-06-06T15:10:03+07:00,2913,25.7,91.1,407.43,0.0,,,,
2025-06-06T15:15:08+07:00,2914,26.0,96.8,408.54,0.0,,,,
2025-06-06T15:20:05+07:00,2915,26.0,88.7,408.00,0.0,,,,
2025-06-06T15:25:06+07:00,2916,26.2,88.6,408.03,0.0,,,,
2025-06-06T15:30:07+07:00,2917,26.3,88.6,407.98,0.0,,,,
2025-06-06T15:35:08+07:00,2918,26.6,87.3,408.03,0.0,,,,
2025-06-06T15:40:09+07:00,2919,27.1,86.8,408.17,0.0,,,,
2025-06-06T15:45:10+07:00,2920,27.3,83.1,407.91,0.0,,,,
2025-06-06T15:50:11+07:00,2921,27.2,82.0,408.13,0.0,,,,
2025-06-06T15:55:12+07:00,2922,27.0,81.2,407.90,0.0,,,,
2025-06-06T16:00:13+07:00,2923,27.3,80.7,407.62,0.0,,,,
2025-06-06T16:05:14+07:00,2924,27.4,79.9,407.35,0.0,,,,
2025-06-06T16:10:15+07:00,2925,27.5,80.1,406.95,0.0,,,,
2025-06-06T16:15:16+07:00,2926,27.4,81.3,406.97,0.0,,,,
2025-06-06T16:20:17+07:00,2927,27.2,80.3,406.54,0.0,,,,
2025-06-06T16:25:18+07:00,2928,27.0,83.2,406.80,0.0,,,,
2025-06-06T16:30:19+07:00,2929,26.9,83.1,408.04,0.0,,,,
2025-06-06T16:35:20+07:00,2930,26.8,85.4,407.93,0.0,,,,
2025-06-06T16:40:21+07:00,2931,26.5,85.7,407.30,0.0,,,,
2025-06-06T16:45:22+07:00,2932,26.5,85.9,407.37,0.0,,,,
2025-06-06T16:50:23+07:00,2933,26.2,86.1,407.16,0.0,,,,
2025-06-06T16:55:24+07:00,2934,26.1,86.0,407.58,0.0,,,,
2025-06-06T17:00:25+07:00,2935,26.0,86.6,407.20,0.0,,,,
2025-06-06T17:05:28+07:00,2936,26.0,87.7,407.79,0.0,,,,
2025-06-06T17:10:27+07:00,2937,26.0,87.2,407.15,0.0,,,,
2025-06-06T17:15:28+07:00,2938,26.0,84.3,406.76,0.0,,,,
2025-06-06T17:20:29+07:00,2939,25.9,84.2,406.77,0.0,,,,
2025-06-06T17:25:30+07:00,2940,26.0,84.3,406.86,0.0,,,,
2025-06-06T17:30:31+07:00,2941,26.0,85.1,407.31,0.0,,,,
2025-06-06T17:35:32+07:00,2942,25.9,85.7,408.35,0.0,,,,
2025-06-06T17:40:34+07:00,2943,25.9,87.2,409.01,0.0,,,,
2025-06-06T17:45:34+07:00,2944,25.7,86.9,408.06,0.0,,,,
2025-06-06T17:50:35+07:00,2945,25.5,88.3,407.30,0.0,,,,
2025-06-06T17:55:36+07:00,2946,25.2,89.6,406.86,0.0,,,,
2025-06-06T18:00:37+07:00,2947,25.1,91.2,406.83,0.0,,,,
2025-06-06T18:05:38+07:00,2948,24.7,94.2,407.40,0.0,,,,
2025-06-06T18:10:39+07:00,2949,24.6,94.1,407.38,0.0,,,,
2025-06-06T18:15:40+07:00,2950,24.0,95.7,406.81,0.0,,,,
2025-06-06T18:20:41+07:00,2951,24.2,96.9,407.65,0.0,,,,
2025-06-06T18:25:42+07:00,2952,24.2,97.0,407.13,0.0,,,,
2025-06-06T18:30:42+07:00,2953,24.3,98.2,407.66,0.0,,,,
2025-06-06T18:35:44+07:00,2954,24.3,98.6,407.41,0.0,,,,
2025-06-06T18:40:45+07:00,2955,24.4,96.2,407.21,0.0,,,,
2025-06-06T18:45:46+07:00,2956,24.5,92.9,406.75,0.0,,,,
2025-06-06T18:50:47+07:00,2957,24.3,92.0,406.26,0.0,,,,
2025-06-06T18:55:48+07:00,2958,23.8,93.6,405.86,0.0,,,,
2025-06-06T19:00:49+07:00,2959,23.6,93.7,405.86,0.0,,,,
2025-06-06T19:05:50+07:00,2960,23.4,95.0,405.79,0.0,,,,
2025-06-06T19:10:57+07:00,2961,23.4,95.7,405.89,0.0,,,,
2025-06-06T19:15:58+07:00,2962,23.3,97.9,405.91,0.0,,,,
2025-06-06T19:20:59+07:00,2963,23.2,94.9,405.77,0.0,,,,
2025-06-06T19:26:00+07:00,2964,23.1,95.3,405.90,0.0,,,,
2025-06-06T19:31:01+07:00,2965,22.9,96.9,406.28,0.0,,,,
2025-06-06T19:36:02+07:00,2966,22.9,98.5,406.39,0.0,,,,
2025-06-06T19:41:03+07:00,2967,22.9,97.6,406.44,0.0,,,,
2025-06-06T19:46:10+07:00,2968,22.8,98.9,407.08,0.0,,,,
2025-06-06T19:51:07+07:00,2969,22.8,99.7,407.05,0.0,,,,
2025-06-06T19:56:08+07:00,2970,22.7,98.5,406.98,0.0,,,,
2025-06-06T20:01:09+07:00,2971,22.8,98.6,407.05,0.0,,,,
2025-06-06T20:06:09+07:00,2972,22.9,98.3,406.94,0.0,,,,
2025-06-06T20:11:10+07:00,2973,22.9,99.4,406.87,0.0,,,,
2025-06-06T20:16:11+07:00,2974,23.1,98.9,406.89,0.0,,,,
2025-06-06T20:21:12+07:00,2975,22.9,98.7,407.52,0.0,,,,
2025-06-06T20:26:13+07:00,2976,23.0,100.0,408.03,0.0,,,,
2025-06-06T20:31:14+07:00,2977,23.0,98.5,408.06,0.0,,,,
2025-06-06T20:36:15+07:00,2978,23.0,99.1,408.48,0.0,,,,
2025-06-06T20:41:16+07:00,2979,22.9,99.3,409.15,0.0,,,,
2025-06-06T20:46:17+07:00,2980,23.0,100.0,409.05,0.0,,,,
2025-06-06T20:51:18+07:00,2981,23.1,99.0,408.25,0.0,,,,
2025-06-06T20:56:19+07:00,2982,23.2,99.8,407.79,0.0,,,,
2025-06-06T21:01:20+07:00,2983,23.2,98.7,406.87,0.0,,,,
2025-06-06T21:06:21+07:00,2984,23.3,98.0,406.48,0.0,,,,
2025-06-06T21:11:22+07:00,2985,23.2,98.3,406.59,0.0,,,,
2025-06-06T21:16:23+07:00,2986,23.2,100.0,406.75,0.0,,,,
2025-06-06T21:21:24+07:00,2987,23.2,98.2,406.62,0.0,,,,
2025-06-06T21:26:25+07:00,2988,23.1,98.7,406.60,0.0,,,,
2025-06-06T21:31:26+07:00,2989,23.1,99.0,406.76,0.0,,,,
2025-06-06T21:36:27+07:00,2990,23.1,99.7,407.10,0.0,,,,
2025-06-06T21:41:28+07:00,2991,23.1,99.3,407.12,0.0,,,,
2025-06-06T21:46:29+07:00,2992,23.1,99.1,406.92,0.0,,,,
2025-06-06T21:51:30+07:00,2993,23.1,98.8,406.85,0.0,,,,
2025-06-06T21:56:30+07:00,2994,23.1,100.0,406.92,0.0,,,,
2025-06-06T22:01:31+07:00,2995,23.1,99.5,406.96,0.0,,,,
2025-06-06T22:06:32+07:00,2996,23.2,100.0,406.97,0.0,,,,
2025-06-06T22:11:35+07:00,2997,23.2,99.6,406.80,0.0,,,,
2025-06-06T22:16:34+07:00,2998,23.2,99.8,406.94,0.0,,,,
2025-06-06T22:21:35+07:00,2999,23.2,100.0,406.69,0.0,,,,
2025-06-06T22:26:36+07:00,3000,23.2,99.6,406.40,0.0,,,,
2025-06-06T22:31:37+07:00,3001,23.1,99.5,406.14,0.0,,,,
2025-06-06T22:36:38+07:00,3002,23.1,100.0,406.16,0.0,,,,
2025-06-06T22:41:40+07:00,3003,23.0,99.7,406.41,0.0,,,,
2025-06-06T22:46:41+07:00,3004,23.0,100.0,406.07,0.0,,,,
2025-06-06T22:51:42+07:00,3005,23.1,99.9,405.94,0.0,,,,
2025-06-06T22:56:43+07:00,3006,23.0,98.9,405.95,0.0,,,,
2025-06-06T23:01:57+07:00,3007,23.0,98.9,405.72,0.0,,,,
2025-06-06T23:06:44+07:00,3008,23.1,98.9,405.63,0.0,,,,
2025-06-06T23:11:46+07:00,3009,23.0,98.8,405.71,0.0,,,,
2025-06-06T23:16:46+07:00,3010,23.0,98.8,405.75,0.0,,,,
2025-06-06T23:21:47+07:00,3011,23.0,99.6,405.66,0.0,,,,
2025-06-06T23:26:48+07:00,3012,23.0,99.1,405.62,0.0,,,,
2025-06-06T23:31:49+07:00,3013,23.0,99.0,405.74,0.0,,,,
2025-06-06T23:36:50+07:00,3014,23.0,99.7,405.84,0.0,,,,
2025-06-06T23:41:51+07:00,3015,23.0,99.3,405.84,0.0,,,,
2025-06-06T23:46:52+07:00,3016,23.0,99.4,405.97,0.0,,,,
2025-06-06T23:51:53+07:00,3017,23.0,99.7,405.89,0.0,,,,
2025-06-06T23:56:54+07:00,3018,23.0,99.3,406.05,0.0,,,,
2025-06-07T00:01:55+07:00,3019,23.0,99.4,406.26,0.0,,,,
2025-06-07T00:06:56+07:00,3020,22.9,99.1,406.08,0.0,,,,
2025-06-07T00:11:57+07:00,3021,22.9,98.8,406.15,0.0,,,,
2025-06-07T00:16:58+07:00,3022,22.9,99.8,406.17,0.0,,,,
2025-06-07T00:21:59+07:00,3023,23.0,99.2,406.05,0.0,,,,
2025-06-07T00:27:00+07:00,3024,23.0,97.8,405.86,0.0,,,,
2025-06-07T00:32:01+07:00,3025,22.9,99.2,405.99,0.0,,,,
2025-06-07T00:37:02+07:00,3026,22.7,99.5,405.98,0.0,,,,
2025-06-07T00:42:03+07:00,3027,22.6,99.8,406.39,0.0,,,,
2025-06-07T00:47:04+07:00,3028,22.6,100.0,406.22,0.0,,,,
2025-06-07T00:52:05+07:00,3029,22.7,100.0,406.12,0.0,,,,
2025-06-07T00:57:06+07:00,3030,22.7,100.0,405.98,0.0,,,,
2025-06-07T01:02:07+07:00,3031,22.7,100.0,406.19,0.0,,,,
2025-06-07T01:07:08+07:00,3032,22.7,100.0,406.17,0.0,,,,
2025-06-07T01:12:09+07:00,3033,22.7,100.0,406.18,0.0,,,,
2025-06-07T01:17:10+07:00,3034,22.7,100.0,406.24,0.0,,,,
2025-06-07T01:22:11+07:00,3035,22.8,100.0,406.24,0.0,,,,
2025-06-07T01:27:11+07:00,3036,22.8,99.8,406.26,0.0,,,,
2025-06-07T01:32:12+07:00,3037,22.8,99.6,406.21,0.0,,,,
2025-06-07T01:37:13+07:00,3038,22.8,99.8,406.31,0.0,,,,
2025-06-07T01:42:14+07:00,3039,22.8,100.0,406.32,0.0,,,,
2025-06-07T01:47:15+07:00,3040,22.9,100.0,406.32,0.0,,,,
2025-06-07T01:52:16+07:00,3041,22.9,100.0,406.28,0.0,,,,
2025-06-07T01:57:17+07:00,3042,22.9,100.0,406.59,0.0,,,,
2025-06-07T02:02:19+07:00,3043,22.8,100.0,406.58,0.0,,,,
2025-06-07T02:07:19+07:00,3044,22.9,100.0,406.49,0.0,,,,
2025-06-07T02:12:20+07:00,3045,22.9,100.0,406.43,0.0,,,,
2025-06-07T02:17:21+07:00,3046,22.9,100.0,406.31,0.0,,,,
2025-06-07T02:22:22+07:00,3047,22.9,100.0,406.36,0.0,,,,
2025-06-07T02:27:23+07:00,3048,22.9,100.0,406.33,0.0,,,,
2025-06-07T02:32:24+07:00,3049,22.9,100.0,406.34,0.0,,,,
2025-06-07T02:37:25+07:00,3050,22.9,100.0,406.26,0.0,,,,
2025-06-07T02:42:26+07:00,3051,22.8,100.0,406.26,0.0,,,,
2025-06-07T02:47:27+07:00,3052,22.8,100.0,406.20,0.0,,,,
2025-06-07T02:52:34+07:00,3053,22.9,100.0,406.13,0.0,,,,
2025-06-07T02:57:29+07:00,3054,22.9,100.0,406.14,0.0,,,,
2025-06-07T03:02:30+07:00,3055,22.9,100.0,406.08,0.0,,,,
2025-06-07T03:07:31+07:00,3056,22.7,100.0,405.90,0.0,,,,
2025-06-07T03:12:32+07:00,3057,22.7,100.0,406.05,0.0,,,,
2025-06-07T03:17:33+07:00,3058,22.7,100.0,406.01,0.0,,,,
2025-06-07T03:22:34+07:00,3059,22.7,100.0,406.04,0.0,,,,
2025-06-07T03:27:35+07:00,3060,22.7,100.0,406.16,0.0,,,,
2025-06-07T03:32:36+07:00,3061,22.7,100.0,406.78,0.0,,,,
2025-06-07T03:37:37+07:00,3062,22.7,100.0,406.66,0.0,,,,
2025-06-07T03:42:38+07:00,3063,22.7,100.0,406.42,0.0,,,,
2025-06-07T03:47:39+07:00,3064,22.6,100.0,406.46,0.0,,,,
2025-06-07T03:52:39+07:00,3065,22.7,100.0,406.42,0.0,,,,
2025-06-07T03:57:40+07:00,3066,22.6,100.0,406.31,0.0,,,,
2025-06-07T04:02:41+07:00,3067,22.6,100.0,406.17,0.0,,,,
2025-06-07T04:07:42+07:00,3068,22.6,100.0,406.19,0.0,,,,
2025-06-07T04:12:43+07:00,3069,22.6,100.0,406.20,0.0,,,,
2025-06-07T04:17:44+07:00,3070,22.6,100.0,406.11,0.0,,,,
2025-06-07T04:22:45+07:00,3071,22.5,100.0,406.17,0.0,,,,
2025-06-07T04:27:46+07:00,3072,22.5,100.0,406.10,0.0,,,,
2025-06-07T04:32:47+07:00,3073,22.5,100.0,406.19,0.0,,,,
2025-06-07T04:37:48+07:00,3074,22.6,100.0,406.23,0.0,,,,
2025-06-07T04:42:49+07:00,3075,22.6,100.0,406.27,0.0,,,,
2025-06-07T04:47:50+07:00,3076,22.6,100.0,406.18,0.0,,,,
2025-06-07T04:52:51+07:00,3077,22.6,100.0,406.25,0.0,,,,
2025-06-07T04:57:52+07:00,3078,22.6,100.0,406.40,0.0,,,,
2025-06-07T05:02:53+07:00,3079,22.5,100.0,406.48,0.0,,,,
2025-06-07T05:07:54+07:00,3080,22.5,100.0,406.35,0.0,,,,
2025-06-07T05:12:55+07:00,3081,22.5,100.0,406.46,0.0,,,,
2025-06-07T05:17:56+07:00,3082,22.4,100.0,406.62,0.0,,,,
2025-06-07T05:22:57+07:00,3083,22.4,100.0,406.55,0.0,,,,
2025-06-07T05:27:58+07:00,3084,22.4,100.0,406.60,0.0,,,,
2025-06-07T05:32:59+07:00,3085,22.4,100.0,406.48,0.0,,,,
2025-06-07T05:38:00+07:00,3086,22.4,100.0,406.52,0.0,,,,
2025-06-07T05:43:01+07:00,3087,22.4,100.0,406.56,0.0,,,,
2025-06-07T05:48:02+07:00,3088,22.4,100.0,406.37,0.0,,,,
2025-06-07T05:53:03+07:00,3089,22.3,100.0,406.60,0.0,,,,
2025-06-07T05:58:04+07:00,3090,22.3,100.0,407.44,0.0,,,,
2025-06-07T06:03:05+07:00,3091,22.3,100.0,407.37,0.0,,,,
2025-06-07T06:08:06+07:00,3092,22.3,100.0,407.49,0.0,,,,
2025-06-07T06:13:07+07:00,3093,22.4,100.0,406.32,0.0,,,,
2025-06-07T06:18:08+07:00,3094,22.4,100.0,406.24,0.0,,,,
2025-06-07T06:23:09+07:00,3095,22.5,100.0,406.18,0.0,,,,
2025-06-07T06:28:10+07:00,3096,22.4,100.0,406.37,0.0,,,,
2025-06-07T06:33:11+07:00,3097,22.5,100.0,406.40,0.0,,,,
2025-06-07T06:38:13+07:00,3098,22.5,100.0,406.49,0.0,,,,
2025-06-07T06:43:13+07:00,3099,22.5,100.0,407.05,0.0,,,,
2025-06-07T06:48:20+07:00,3100,22.7,100.0,406.84,0.0,,,,
2025-06-07T06:53:18+07:00,3101,22.8,98.9,407.29,0.0,,,,
2025-06-07T06:58:16+07:00,3102,23.0,97.9,407.11,0.0,,,,
2025-06-07T07:03:16+07:00,3103,23.3,95.9,407.03,0.0,,,,
2025-06-07T07:08:23+07:00,3104,23.6,93.3,407.38,0.0,,,,
2025-06-07T07:13:19+07:00,3105,23.7,93.1,407.85,0.0,,,,
2025-06-07T07:18:19+07:00,3106,24.1,90.8,407.64,0.0,,,,
2025-06-07T07:23:21+07:00,3107,24.7,88.6,408.48,0.0,,,,
2025-06-07T07:28:21+07:00,3108,25.6,85.3,409.31,0.0,,,,
2025-06-07T07:33:22+07:00,3109,25.9,82.3,409.37,0.0,,,,
2025-06-07T07:38:23+07:00,3110,25.5,84.8,409.34,0.0,,,,
2025-06-07T07:43:24+07:00,3111,24.9,86.5,409.75,0.0,,,,
2025-06-07T07:48:25+07:00,3112,24.8,87.3,409.78,0.0,,,,
2025-06-07T07:53:26+07:00,3113,24.8,87.5,409.21,0.0,,,,
2025-06-07T07:58:27+07:00,3114,24.7,88.7,409.09,0.0,,,,
2025-06-07T08:03:28+07:00,3115,24.9,87.2,408.55,0.0,,,,
2025-06-07T08:08:29+07:00,3116,25.3,86.1,408.25,0.0,,,,
2025-06-07T08:13:31+07:00,3117,25.5,83.9,407.97,0.0,,,,
2025-06-07T08:18:31+07:00,3118,25.6,84.4,407.75,0.0,,,,
2025-06-07T08:23:32+07:00,3119,25.7,84.9,407.92,0.0,,,,
2025-06-07T08:28:38+07:00,3120,25.9,82.1,407.87,0.0,,,,
2025-06-07T08:33:36+07:00,3121,26.0,83.0,408.28,0.0,,,,
